Date,Baringo_PCR_pos,Baringo_PCR_neg,Bomet_PCR_pos,Bomet_PCR_neg,Bungoma_PCR_pos,Bungoma_PCR_neg,Busia_PCR_pos,Busia_PCR_neg,Elgeyo-Marakwet_PCR_pos,Elgeyo-Marakwet_PCR_neg,Embu_PCR_pos,Embu_PCR_neg,Garissa_PCR_pos,Garissa_PCR_neg,Homa Bay_PCR_pos,Homa Bay_PCR_neg,Isiolo_PCR_pos,Isiolo_PCR_neg,Kajiado_PCR_pos,Kajiado_PCR_neg,Kakamega_PCR_pos,Kakamega_PCR_neg,Kericho_PCR_pos,Kericho_PCR_neg,Kiambu_PCR_pos,Kiambu_PCR_neg,Kilifi_PCR_pos,Kilifi_PCR_neg,Kirinyaga_PCR_pos,Kirinyaga_PCR_neg,Kisii_PCR_pos,Kisii_PCR_neg,Kisumu_PCR_pos,Kisumu_PCR_neg,Kitui_PCR_pos,Kitui_PCR_neg,Kwale_PCR_pos,Kwale_PCR_neg,Laikipia_PCR_pos,Laikipia_PCR_neg,Lamu_PCR_pos,Lamu_PCR_neg,Machakos_PCR_pos,Machakos_PCR_neg,Makueni_PCR_pos,Makueni_PCR_neg,Mandera_PCR_pos,Mandera_PCR_neg,Marsabit_PCR_pos,Marsabit_PCR_neg,Meru_PCR_pos,Meru_PCR_neg,Migori_PCR_pos,Migori_PCR_neg,Mombasa_PCR_pos,Mombasa_PCR_neg,Murang'a_PCR_pos,Murang'a_PCR_neg,Nairobi_PCR_pos,Nairobi_PCR_neg,Nakuru_PCR_pos,Nakuru_PCR_neg,Nandi_PCR_pos,Nandi_PCR_neg,Narok_PCR_pos,Narok_PCR_neg,Nyamira_PCR_pos,Nyamira_PCR_neg,Nyandarua_PCR_pos,Nyandarua_PCR_neg,Nyeri_PCR_pos,Nyeri_PCR_neg,Samburu_PCR_pos,Samburu_PCR_neg,Siaya_PCR_pos,Siaya_PCR_neg,Taita Taveta_PCR_pos,Taita Taveta_PCR_neg,Tana River_PCR_pos,Tana River_PCR_neg,Tharaka-Nithi_PCR_pos,Tharaka-Nithi_PCR_neg,Trans Nzoia_PCR_pos,Trans Nzoia_PCR_neg,Turkana_PCR_pos,Turkana_PCR_neg,Uasin Gishu_PCR_pos,Uasin Gishu_PCR_neg,Vihiga_PCR_pos,Vihiga_PCR_neg,Wajir_PCR_pos,Wajir_PCR_neg,West Pokot_PCR_pos,West Pokot_PCR_neg
2020-10-02,0,3,2,9,0,6,0,4,0,3,2,72,0,8,4,54,0,1,1,46,3,12,13,45,3,50,0,268,0,1,12,83,20,289,0,3,4,95,7,66,0,1,10,90,1,24,0,5,0,0,5,122,0,1,24,1435,4,42,40,1040,6,67,2,54,5,65,0,6,0,8,0,8,0,0,1,19,0,103,0,2,0,2,8,73,0,3,5,46,0,1,0,2,1,4
2020-10-03,2,5,0,2,7,72,0,1,2,11,1,14,1,1,0,3,0,0,3,74,12,47,2,8,4,44,8,47,0,0,5,31,6,203,0,3,0,2,1,5,0,0,5,87,0,18,0,0,0,0,23,369,0,0,15,111,4,67,33,704,50,385,2,23,1,2,0,4,0,3,0,45,0,0,0,6,2,85,0,1,0,1,16,57,1,8,5,52,1,38,0,0,1,2
2020-10-04,0,1,0,1,0,1,0,3,1,6,2,3,7,66,1,42,0,0,3,41,2,3,0,0,3,44,11,114,1,1,16,128,37,147,0,12,0,7,0,18,1,26,9,79,1,77,0,0,0,0,11,238,0,0,15,307,18,264,117,894,8,35,1,21,0,5,2,7,0,2,1,12,0,0,1,40,0,52,0,0,2,19,3,8,2,11,4,140,1,3,0,0,3,17
2020-10-05,0,0,1,16,3,32,0,1,0,0,1,1,0,0,0,1,4,66,11,113,7,89,10,36,7,57,1,64,2,3,0,3,16,244,0,0,0,3,1,9,0,0,5,95,0,17,0,0,0,1,27,343,0,15,17,868,16,542,57,677,21,217,3,7,10,39,0,0,0,6,0,2,0,0,0,21,0,3,0,0,0,3,31,155,0,0,2,11,0,1,2,10,0,0
2020-10-06,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,1,0,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,3,65,0,0,0,6,0,6,15,183,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
2020-10-07,0,0,0,3,0,3,0,2,0,7,0,1,0,0,0,2,0,1,1,7,0,4,1,5,5,7,0,2,0,0,1,2,2,5,0,0,0,2,0,0,0,0,1,5,0,1,0,1,0,0,4,57,0,1,13,53,1,10,67,619,2,5,0,5,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,1,13,4,8,36,158,4,62,0,0,0,0,0,14
2020-10-08,0,1,1,13,1,27,0,1,0,2,0,4,0,0,1,2,0,0,7,72,1,16,4,40,5,55,12,108,0,0,28,187,14,160,2,4,0,98,8,57,1,23,8,92,1,10,0,1,2,3,28,537,2,242,33,623,15,73,85,703,22,161,0,4,17,68,0,2,1,5,0,3,0,0,5,50,0,1,0,2,2,8,34,83,0,5,10,44,0,7,0,0,0,1
2020-10-09,0,3,0,0,1,3,0,6,0,0,1,2,17,111,1,10,0,2,2,26,2,39,1,2,16,158,7,128,0,1,12,128,20,409,0,11,2,12,10,48,0,0,15,124,0,25,0,0,0,0,6,240,1,13,72,1029,12,80,66,1043,0,13,6,104,1,1,4,46,0,14,0,4,0,0,4,37,1,1,0,6,0,6,0,0,18,102,6,123,0,14,1,10,0,0
2020-10-10,10,47,1,26,1,9,0,3,1,23,25,149,11,41,0,12,0,0,13,193,1,8,11,39,9,92,15,176,1,3,15,51,17,340,1,1,6,86,0,33,0,1,3,38,0,4,0,0,0,1,25,283,2,12,56,902,13,150,57,849,79,579,2,33,0,2,0,3,1,14,0,1,0,0,12,104,4,32,0,1,0,0,14,199,20,97,19,53,1,9,0,1,5,13
2020-10-11,0,2,0,2,147,200,3,24,1,25,0,2,13,138,0,1,4,74,6,143,5,88,1,2,7,84,39,255,0,2,14,139,34,240,1,50,7,33,0,3,0,25,20,98,1,26,2,5,0,4,27,326,2,99,41,1006,55,633,105,1050,33,609,1,6,8,48,6,33,1,21,3,230,0,1,0,13,0,76,0,0,0,0,10,133,63,280,8,40,0,1,0,1,0,0
2020-10-12,0,0,0,0,9,75,15,296,0,3,0,0,7,65,0,0,0,0,6,53,0,3,11,30,25,214,0,3,1,1,0,1,17,155,1,2,0,3,0,0,0,0,5,59,3,37,0,0,0,0,29,348,0,0,73,573,20,204,49,525,64,545,2,63,0,0,3,34,2,5,4,125,0,0,2,48,0,1,0,1,4,4,52,116,0,1,0,25,1,4,0,2,0,0
2020-10-13,0,2,0,0,0,15,7,260,0,3,0,2,0,4,0,4,0,0,0,5,3,21,2,12,0,18,41,236,3,4,1,5,0,18,0,0,0,16,0,1,0,12,2,57,0,23,0,8,0,0,1,2,0,0,13,323,0,8,37,545,2,55,0,4,0,0,0,0,0,3,2,7,0,0,0,4,2,3,0,2,0,0,0,11,0,6,5,115,0,2,0,6,0,0
2020-10-14,1,2,1,1,0,0,6,18,1,1,8,48,1,3,7,54,3,34,2,20,9,76,0,0,7,50,5,48,1,3,27,119,23,97,0,3,1,3,5,55,0,0,12,50,0,2,0,0,1,2,26,140,0,2,47,187,15,108,53,546,5,27,0,3,0,0,0,4,1,3,0,6,1,12,1,14,0,2,0,0,1,9,1,4,34,137,4,32,0,2,0,0,0,1
2020-10-15,1,5,0,0,4,27,14,217,0,8,2,8,7,107,0,4,0,2,14,91,11,92,0,6,24,109,2,43,2,12,27,82,28,292,1,3,2,110,2,14,0,0,8,93,1,11,0,2,2,14,19,273,0,4,126,1193,15,153,109,1167,120,386,15,74,2,55,1,2,1,8,6,67,0,0,7,89,4,41,0,0,1,2,24,188,26,124,16,124,0,2,3,6,5,19
2020-10-16,6,33,3,7,12,65,3,82,0,2,2,44,5,27,0,1,0,26,22,230,28,122,33,94,6,91,47,171,0,3,26,73,46,261,3,5,0,12,0,2,2,33,32,211,3,16,0,0,0,0,18,364,0,0,53,833,14,217,89,1191,36,260,11,39,2,9,5,35,12,35,2,26,0,8,5,28,1,4,0,4,0,1,0,2,68,200,5,62,2,15,1,2,5,11
2020-10-17,2,50,6,29,1,8,5,202,2,9,17,40,0,0,0,38,1,1,22,111,0,66,22,42,9,69,31,122,3,6,2,13,28,178,2,7,7,56,2,48,0,1,16,122,2,11,0,1,1,4,15,312,30,277,14,526,12,98,85,724,64,378,11,28,1,2,3,10,2,22,2,43,0,3,1,40,0,13,0,0,2,14,0,5,13,73,13,77,2,2,2,7,0,0
2020-10-18,3,4,5,11,21,144,1,78,1,4,3,15,24,92,11,43,6,49,15,122,32,134,31,123,5,71,1,30,3,11,9,40,27,155,0,4,2,20,7,52,0,2,18,86,3,35,0,3,0,3,21,123,0,2,70,1114,32,169,104,1117,99,412,1,6,4,37,0,0,1,8,2,22,0,4,3,25,0,56,0,1,0,7,1,7,64,227,26,204,0,1,1,3,7,41
2020-10-19,5,23,0,0,8,55,1,59,1,1,0,2,0,1,2,2,1,3,17,109,27,146,0,4,21,113,19,250,0,3,39,132,26,141,1,13,3,45,0,9,1,7,5,76,1,27,0,1,0,2,54,332,0,0,85,563,24,148,106,1028,88,341,19,55,0,4,10,56,0,3,22,114,0,0,3,13,11,44,0,1,0,0,71,339,39,89,8,76,1,3,3,17,0,1
2020-10-20,0,1,1,1,2,5,3,32,0,1,0,0,0,0,1,4,0,0,3,21,0,5,0,3,6,21,1,71,0,0,1,1,2,13,1,6,0,1,0,3,0,0,7,48,0,7,0,1,0,2,20,84,0,1,14,61,12,61,79,903,5,37,1,2,0,0,0,0,2,6,0,4,0,0,0,5,0,62,1,1,0,0,1,1,3,3,12,30,0,1,1,7,0,0
2020-10-21,0,0,0,1,2,12,18,105,2,12,3,11,0,2,2,2,3,12,56,165,7,16,41,93,27,142,6,38,5,7,4,32,19,149,0,1,2,19,0,1,0,0,29,104,0,1,0,1,0,1,12,147,1,1,90,722,23,213,72,624,12,62,8,33,0,0,0,0,0,7,1,4,1,5,3,36,0,3,0,0,0,0,12,54,41,94,76,371,1,15,0,1,4,29
2020-10-22,0,5,0,4,2,23,1,86,2,14,10,66,0,0,1,4,0,2,9,73,3,17,0,4,2,71,6,99,0,3,1,10,5,48,0,5,2,16,30,63,0,2,66,259,4,25,0,2,0,2,19,282,2,4,67,830,21,56,179,1592,4,74,0,10,1,16,0,1,0,2,5,29,0,1,0,2,0,4,0,0,0,0,0,7,7,52,32,168,0,4,7,31,0,1
2020-10-23,3,74,7,29,3,64,3,10,1,1,1,40,16,117,1,2,6,32,42,232,47,159,81,148,11,59,51,202,2,6,38,142,58,224,0,7,2,44,6,44,2,19,20,55,0,7,0,0,0,0,37,286,9,75,102,1166,35,258,249,2044,128,711,51,180,4,48,6,28,2,6,4,12,0,0,5,73,1,3,0,0,0,0,2,28,36,138,36,146,0,0,4,21,14,35
2020-10-24,0,1,0,0,26,124,18,167,8,27,4,47,0,3,13,129,1,1,16,66,4,44,0,4,19,108,67,410,0,6,13,122,32,248,0,7,2,51,0,5,0,18,23,237,3,41,0,2,3,4,13,209,1,4,98,802,13,106,218,1525,7,58,2,162,3,4,3,22,1,3,17,43,0,20,7,75,0,35,0,1,1,1,16,86,21,101,22,165,1,18,0,1,0,4
2020-10-25,7,29,9,42,16,230,17,139,8,24,0,4,0,7,0,1,0,0,29,182,50,256,28,67,18,101,3,86,0,0,22,83,37,277,0,17,0,7,0,1,0,1,17,96,0,7,0,2,14,35,51,610,20,293,45,660,22,100,107,914,141,518,8,30,1,41,0,0,0,4,2,87,2,9,9,36,2,3,0,2,2,30,26,148,167,466,49,300,7,67,3,44,17,52
2020-10-26,0,0,1,12,1,18,5,103,0,3,1,2,11,115,3,16,4,34,23,175,20,178,61,162,16,93,2,30,4,8,14,31,40,300,17,80,1,3,0,3,0,0,16,95,0,14,0,1,0,0,31,347,2,10,115,717,62,519,234,1276,59,567,6,17,0,1,7,52,0,2,0,5,0,0,0,25,0,2,0,0,1,6,108,238,55,195,17,185,2,58,1,1,0,0
2020-10-27,0,2,0,0,1,6,6,46,0,1,0,2,6,14,1,1,0,1,12,171,0,7,1,2,2,13,31,50,0,3,0,3,1,3,0,14,22,120,0,0,0,0,68,293,5,51,0,1,0,0,5,63,0,0,95,360,2,51,33,292,3,22,0,0,2,28,0,0,1,4,0,1,0,0,0,0,3,38,0,0,1,1,0,2,0,1,0,31,0,0,0,1,0,0
2020-10-28,4,5,0,1,0,2,0,0,3,19,0,2,0,1,1,1,0,1,17,98,2,3,0,2,21,90,3,10,0,4,4,14,8,12,2,7,0,3,26,106,0,0,16,47,0,7,0,0,0,0,44,297,0,2,67,481,317,916,214,1184,0,14,5,8,0,1,0,1,1,3,0,3,0,0,1,1,0,0,0,0,0,1,4,10,52,170,21,83,0,0,2,13,0,14
2020-10-29,4,49,19,55,69,362,4,11,0,2,0,0,10,61,0,1,14,41,10,75,6,59,76,214,105,341,46,135,5,10,29,207,52,345,0,1,3,33,8,46,0,1,14,57,1,6,0,0,0,0,27,252,1,1,141,811,40,203,196,1195,61,351,11,296,2,34,7,80,2,32,16,103,5,7,18,202,2,82,5,24,6,12,2,6,55,142,8,24,3,41,3,9,16,45
2020-10-30,0,2,0,3,2,40,17,230,0,2,12,44,0,3,6,78,0,0,7,55,4,70,0,7,19,110,38,375,2,3,1,4,0,100,0,2,6,78,0,2,1,18,18,97,0,9,0,0,0,1,17,261,14,319,72,575,29,120,214,931,5,66,2,16,0,6,0,0,1,5,1,5,0,1,1,3,2,55,0,0,2,6,12,84,60,147,58,296,3,32,1,2,2,2
2020-10-31,0,1,22,68,22,220,34,312,6,25,2,5,1,3,2,26,1,2,37,346,42,300,40,129,68,359,72,340,1,3,27,186,63,561,1,2,2,35,0,4,0,6,21,191,11,75,1,3,0,2,48,430,0,11,157,1423,45,181,280,1641,127,911,3,234,24,224,6,63,9,57,0,4,1,3,20,184,5,21,0,0,0,0,25,240,37,82,23,151,6,53,1,26,0,0
2020-11-01,3,6,8,43,50,112,8,77,3,7,2,6,1,1,4,13,0,0,26,92,17,88,34,92,113,344,107,679,1,5,8,34,20,174,0,2,12,69,23,95,0,0,33,150,0,10,0,1,0,1,42,522,1,3,163,829,239,771,304,1679,141,424,5,19,1,3,2,4,3,15,10,27,12,17,10,59,7,67,0,0,9,51,1,4,33,110,28,231,1,5,2,15,0,1
2020-11-02,0,3,0,4,39,153,77,228,0,0,14,42,1,2,3,24,2,17,16,82,19,33,4,34,9,55,18,85,5,10,3,4,19,90,0,2,20,93,0,1,2,10,3,69,0,14,0,0,0,0,8,376,0,1,229,1032,25,174,110,868,1,44,0,3,0,4,0,0,5,11,0,3,0,1,1,4,7,38,4,44,1,1,2,7,4,14,6,52,0,0,2,2,0,1
2020-11-03,0,3,1,2,37,113,24,117,0,1,0,2,19,106,1,3,16,44,13,69,4,19,0,5,103,316,13,115,0,1,2,11,10,28,1,12,3,5,33,157,0,2,34,271,4,50,0,0,10,18,88,280,1,1,28,95,28,280,346,2234,53,205,2,6,0,1,2,3,3,6,6,16,5,7,0,6,0,1,3,19,0,1,0,0,1,2,8,32,1,25,0,1,0,0
2020-11-04,0,0,0,0,2,3,0,2,0,0,0,2,0,0,1,4,0,2,13,53,3,6,3,4,19,66,15,65,2,2,7,22,7,124,0,2,20,71,5,55,0,0,26,126,1,5,8,36,0,0,18,509,2,2,77,396,21,97,246,1066,9,28,2,2,4,5,0,1,1,16,2,4,6,28,0,32,2,40,0,0,3,4,0,5,12,51,10,27,2,5,0,4,0,0
2020-11-05,31,148,6,22,3,33,0,3,13,34,10,11,33,154,0,1,0,0,31,137,7,14,9,31,99,397,68,290,1,2,7,22,29,197,6,19,2,9,24,98,10,56,11,159,6,83,0,0,6,15,60,502,0,0,185,1185,123,388,263,1863,185,697,0,2,11,67,1,1,4,29,0,7,3,19,13,80,37,134,5,18,0,1,0,4,169,441,0,15,0,1,0,0,37,109
2020-11-06,1,2,0,3,2,7,8,27,2,9,2,19,0,0,6,19,0,0,47,149,54,125,39,103,25,142,25,96,3,6,8,42,34,220,1,15,1,3,0,7,0,0,22,177,4,33,9,84,0,0,23,450,4,8,100,578,37,188,376,1905,29,139,4,77,0,2,20,42,21,52,15,21,1,2,10,71,1,2,0,0,6,16,27,102,25,81,6,34,0,4,2,11,9,21
2020-11-07,3,7,1,2,13,75,3,68,0,0,1,4,11,49,0,0,1,3,34,144,26,88,6,13,26,103,39,272,2,3,19,76,36,138,2,7,9,126,14,35,0,0,18,179,1,19,4,32,0,1,95,650,0,1,240,1365,83,531,221,1172,49,265,7,8,0,0,0,2,1,1,29,42,0,35,9,53,1,2,0,1,6,108,26,62,57,232,39,169,0,2,0,10,0,0
2020-11-08,29,87,4,11,10,81,21,95,3,14,1,5,1,5,21,149,2,3,39,108,29,199,30,107,35,138,45,339,1,5,12,64,53,317,4,70,22,105,6,10,3,12,12,71,1,16,0,2,0,2,26,421,1,1,265,1266,75,288,197,1314,57,270,4,36,0,22,13,123,1,2,28,112,0,0,13,73,1,114,0,2,5,116,19,137,78,247,13,87,1,6,0,4,0,0
2020-11-09,0,1,0,0,5,16,34,171,0,0,1,28,17,91,3,13,1,2,23,82,21,70,4,9,21,88,4,35,4,12,0,9,0,12,13,44,2,14,1,4,0,1,21,83,0,3,14,30,0,2,39,512,1,1,97,398,47,225,283,1337,2,36,0,2,0,1,1,1,1,2,19,117,0,0,0,3,0,0,0,0,3,54,4,8,23,65,0,20,0,0,0,3,0,0
2020-11-10,0,0,1,7,1,6,31,168,2,5,2,2,0,0,4,5,2,4,20,52,20,32,5,12,28,97,12,113,2,4,8,13,13,99,1,5,0,1,2,5,4,4,27,198,2,17,0,0,0,0,36,184,0,1,99,535,95,723,301,1029,19,51,5,7,3,5,5,5,1,1,8,16,0,0,0,3,2,4,1,1,1,2,1,12,6,11,30,67,2,4,1,1,0,0
2020-11-11,22,158,19,70,4,12,2,6,1,3,13,17,0,0,3,4,0,1,22,91,17,49,66,138,134,503,48,142,4,11,14,86,35,152,0,3,37,118,70,191,0,13,35,122,2,18,13,51,0,0,60,704,32,277,149,940,36,278,287,1273,59,208,10,125,7,33,7,67,5,15,12,21,3,10,0,0,2,66,0,0,6,6,4,8,30,106,34,162,4,11,2,21,3,7
2020-11-12,0,1,0,0,16,120,0,3,2,9,0,4,6,106,8,92,0,0,60,220,23,199,1,9,39,141,65,236,4,6,8,82,30,279,15,50,1,8,0,2,0,0,44,181,1,11,0,0,1,2,29,401,1,8,298,1234,57,319,280,1305,6,29,11,58,0,2,2,4,0,5,11,32,0,4,22,125,53,96,10,57,0,5,1,1,24,110,14,44,2,13,0,0,1,2
2020-11-13,0,5,3,6,0,1,0,2,0,0,0,1,1,3,3,10,0,0,16,88,2,88,41,81,19,124,74,297,1,8,4,46,35,277,0,5,17,38,0,1,7,22,15,113,1,14,0,0,5,13,19,484,1,4,114,773,42,250,275,1444,72,372,2,71,5,47,0,1,1,7,18,39,0,2,9,26,13,83,0,1,1,6,32,250,33,190,3,13,2,20,0,7,7,24
2020-11-14,0,0,17,75,12,89,25,89,15,30,2,7,5,32,2,2,1,1,31,156,48,159,75,129,50,184,138,491,11,28,23,157,21,130,3,5,2,9,5,20,10,50,40,275,2,11,10,65,0,1,30,670,0,3,213,971,213,779,398,2034,18,89,7,14,2,6,1,4,4,28,6,37,0,0,0,11,8,92,9,13,2,2,6,9,15,36,20,38,3,22,0,0,0,0
2020-11-15,61,155,1,2,44,166,9,52,0,0,0,6,0,0,0,5,0,2,30,285,19,163,18,43,16,124,66,214,1,7,18,176,56,517,2,11,1,7,1,5,0,1,80,484,3,39,0,0,0,1,18,601,28,338,188,766,34,238,142,1057,98,403,15,106,3,141,17,147,1,3,3,20,4,10,6,77,1,6,0,0,12,44,8,171,60,260,24,298,3,5,1,1,0,1
2020-11-16,0,1,0,0,5,17,11,83,0,0,7,16,0,18,4,15,2,3,30,195,10,45,0,3,43,162,147,368,2,5,5,15,7,24,5,69,7,25,1,8,0,0,50,237,2,15,3,16,0,0,56,826,0,0,130,833,72,311,325,2016,18,86,4,27,0,1,0,1,1,4,10,50,1,2,1,5,2,5,0,0,7,29,2,6,25,151,14,30,0,2,0,1,0,1
2020-11-17,0,1,0,1,0,3,4,22,4,8,0,1,3,40,1,3,10,27,11,39,4,15,0,2,13,98,42,67,1,4,0,3,1,2,1,16,2,7,1,4,0,0,14,119,0,6,0,0,2,16,97,377,0,0,51,100,13,57,233,1173,3,45,0,2,0,1,0,2,0,2,6,23,0,1,0,0,1,7,1,7,4,10,0,3,1,12,13,52,1,1,1,5,0,0
2020-11-18,14,161,1,1,13,57,32,89,0,4,11,24,1,3,0,2,1,3,18,56,2,11,3,7,76,183,38,109,0,4,18,86,29,189,0,4,5,10,18,26,8,27,51,329,7,16,0,0,0,2,42,651,1,2,90,260,23,102,344,1627,36,160,0,4,0,0,10,105,0,3,39,154,3,32,23,120,0,0,0,0,6,9,1,1,4,11,11,39,8,25,0,0,0,0
2020-11-19,1,1,1,3,0,10,3,16,5,13,26,126,5,52,31,182,17,56,22,88,53,232,24,106,31,112,7,38,4,38,2,14,37,250,48,111,2,8,7,10,2,11,23,181,22,103,0,1,8,34,16,450,0,11,50,584,27,127,296,1409,27,204,11,74,14,150,0,0,40,97,61,153,2,2,18,84,4,33,0,6,0,0,5,123,33,139,11,72,1,4,0,0,4,11
2020-11-20,0,0,5,21,30,182,35,188,1,2,1,6,13,105,3,11,1,2,14,138,42,161,35,64,193,703,8,19,9,22,32,209,65,410,12,15,2,5,63,258,0,0,38,221,2,24,0,0,19,68,105,823,0,1,106,871,44,246,408,2503,48,223,14,72,2,5,29,235,0,9,11,23,0,0,16,79,2,6,0,0,4,4,120,327,49,269,82,344,0,2,0,6,1,1
2020-11-21,10,69,12,38,21,93,35,231,7,30,3,21,2,65,1,1,0,1,30,159,18,140,85,248,50,224,12,62,4,16,4,14,28,408,5,45,12,39,0,4,0,1,33,242,11,52,0,2,0,0,15,751,37,171,104,928,53,312,306,2096,16,202,13,31,3,62,1,4,1,5,11,57,0,0,18,105,13,120,2,63,2,29,5,73,29,84,14,151,6,68,0,10,6,13
2020-11-22,1,6,0,1,16,109,21,155,2,10,5,8,7,70,12,85,3,5,37,162,21,60,4,16,29,174,48,219,0,1,26,106,33,218,7,19,6,73,24,57,3,75,33,321,2,33,0,0,0,3,51,745,98,356,118,941,69,483,306,2505,23,251,4,82,8,24,12,81,0,12,22,43,0,4,9,60,6,93,2,5,0,1,18,128,59,228,17,112,1,5,1,23,1,2
2020-11-23,0,0,0,3,5,26,58,225,6,24,1,4,1,4,3,12,1,2,45,204,1,18,1,12,42,159,94,179,7,22,3,23,15,92,1,9,2,32,5,30,0,0,27,186,13,76,1,4,16,37,37,575,0,4,107,846,76,297,354,2268,18,85,1,6,5,29,0,0,1,3,16,40,0,1,0,4,0,3,0,1,12,162,2,5,13,55,22,92,0,5,1,28,0,0
2020-11-24,0,2,0,1,4,27,5,40,1,7,3,26,0,0,1,4,1,3,18,52,2,11,2,11,16,80,6,71,3,9,10,53,5,31,1,2,1,4,2,4,0,0,14,123,0,12,0,0,2,31,16,189,0,1,61,431,30,75,223,1368,4,40,1,5,0,1,0,2,2,7,4,16,0,0,0,3,0,0,0,1,3,9,1,3,4,14,10,57,0,4,0,0,0,0
2020-11-25,5,46,0,0,1,20,14,87,0,14,4,14,18,163,0,0,2,27,30,137,0,13,0,3,111,341,13,75,7,10,4,26,17,126,32,60,16,156,0,3,0,0,33,194,3,17,1,7,0,1,16,435,0,0,29,108,99,355,212,1278,10,33,0,2,0,1,0,1,2,7,8,40,0,2,4,41,0,1,0,1,0,1,0,73,27,128,23,58,2,3,0,0,5,27
2020-11-26,0,0,7,13,25,106,27,243,0,3,1,8,0,1,12,72,0,0,15,55,50,177,37,95,16,69,11,83,0,2,16,115,25,375,0,1,24,173,0,5,2,6,25,144,3,17,2,9,0,0,19,644,12,219,84,799,70,481,156,1121,31,423,10,59,1,1,30,127,35,95,0,10,4,29,33,203,0,0,3,17,0,0,1,3,41,199,19,110,4,24,0,0,6,31
2020-11-27,1,2,7,21,4,32,57,253,2,5,3,18,1,2,3,13,1,2,9,55,0,11,13,40,62,176,23,90,0,3,0,17,15,159,1,4,4,24,9,46,0,0,9,102,4,16,0,1,1,2,26,548,0,2,110,929,63,355,180,1163,31,230,13,65,0,0,1,3,2,8,8,15,1,1,2,5,9,85,2,12,0,0,10,165,39,203,17,95,0,15,0,0,0,2
2020-11-28,0,4,36,101,13,75,19,102,0,3,6,16,0,7,2,4,10,33,33,164,38,159,69,210,61,230,173,304,1,3,30,118,49,444,14,73,5,26,16,69,18,50,38,239,6,39,0,0,0,1,64,573,0,2,179,903,62,377,530,2974,23,115,6,11,1,2,1,5,28,68,25,87,12,30,18,95,12,88,0,2,10,17,14,195,6,48,21,81,3,17,0,12,1,1
2020-11-29,0,0,2,4,16,91,19,79,0,0,10,25,3,34,1,9,2,3,10,66,54,111,36,95,95,379,18,80,3,8,42,128,21,195,3,6,0,13,7,57,6,68,21,209,11,117,0,0,0,2,21,750,1,4,85,750,56,440,299,1804,3,209,1,6,0,0,18,94,0,4,7,16,0,0,10,65,17,88,6,36,0,0,3,61,17,175,2,25,4,29,0,0,0,0
2020-11-30,1,4,1,1,10,41,25,92,0,2,25,117,0,7,5,34,13,41,7,87,10,40,1,9,17,138,13,71,9,60,5,19,13,130,9,20,7,52,5,29,1,1,33,161,4,50,0,0,0,1,46,579,3,5,113,752,56,286,181,1744,84,671,2,3,0,2,0,4,39,150,27,135,2,4,0,1,1,10,0,1,3,5,1,4,8,55,2,23,14,55,0,16,0,2
2020-12-01,0,0,0,2,3,13,2,8,0,1,1,5,0,2,0,0,0,0,6,34,0,1,2,5,7,45,0,1,0,5,0,5,17,19,0,2,0,3,0,0,0,0,14,124,1,15,0,0,16,42,42,324,0,1,16,264,6,204,121,924,0,50,0,3,0,1,0,0,0,0,16,37,1,8,0,1,0,1,0,0,0,0,0,7,3,7,3,32,0,1,0,0,0,3
2020-12-02,1,2,0,1,1,10,1,2,1,29,38,115,5,68,0,4,0,1,16,48,3,10,2,3,11,62,48,229,1,7,0,4,5,187,1,2,6,32,0,2,18,80,25,211,1,7,1,2,0,0,17,296,0,0,48,288,37,255,165,1146,1,250,28,70,0,2,0,3,16,77,3,13,6,40,23,98,8,54,1,2,0,3,0,5,9,68,1,44,0,2,1,1,0,1
2020-12-03,7,73,1,12,6,53,27,270,2,13,43,165,1,17,13,46,21,85,8,47,19,48,57,154,16,98,94,332,73,202,5,43,26,275,0,6,8,27,1,24,0,2,9,103,1,5,2,11,1,2,20,726,0,0,58,672,33,185,195,1246,118,731,22,82,0,1,10,40,25,83,2,10,6,33,9,44,6,28,0,4,0,0,8,197,39,253,23,172,7,21,0,1,4,19
2020-12-04,0,4,12,40,29,75,14,128,1,5,38,145,18,174,10,52,4,29,10,90,14,50,5,12,74,326,130,236,38,221,3,14,13,197,8,53,7,29,35,120,20,27,28,240,38,100,0,0,1,4,95,1239,39,168,220,1178,142,665,297,2324,14,250,14,60,0,2,2,3,5,14,19,156,7,60,18,110,21,50,0,1,16,38,0,8,5,133,18,155,0,5,0,4,0,2
2020-12-05,8,58,12,42,10,82,9,123,0,7,2,8,3,43,4,36,2,4,28,132,4,27,18,89,33,170,27,101,49,167,13,75,28,248,3,59,1,29,6,23,3,13,26,143,2,18,0,1,1,11,42,656,12,48,96,756,29,243,199,1582,70,482,4,10,2,4,44,178,2,11,21,71,0,3,11,71,11,69,13,51,0,0,1,12,2,16,15,84,3,30,1,11,1,2
