iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
KEN,Africa,Kenya,05/04/2021,139448,460,1190.286,2244,20,15.571,2593.354,8.555,22.136,41.732,0.372,0.29,0.96,,,,,,,,,,,,,,,,,,,,,,19297,,,,359,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/04/2021,139842,394,1028,2258,14,15.857,2600.681,7.327,19.118,41.993,0.26,0.295,0.94,,,,,,,,,,1520390,28.275,,,,,,samples tested,,,,,22388,,,,416,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/04/2021,141365,1523,1043.857,2276,18,17.571,2629.005,28.324,19.413,42.327,0.335,0.327,0.95,,,,,,,,,,,,,,,,,samples tested,340121,340121,,,25479,0.63,0.63,,474,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/04/2021,143063,1698,1145.857,2292,16,17.857,2660.583,31.578,21.31,42.625,0.298,0.332,0.94,,,,,,,,,,,,,,,,,samples tested,422021,422021,,81900,35528,0.78,0.78,,661,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/04/2021,144154,1091,1037.286,2309,17,17.571,2680.873,20.29,19.291,42.941,0.316,0.327,0.92,,,,,,,,,,1542088,28.679,,,,,,samples tested,,,,,37383,,,,695,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/04/2021,145184,1030,1015.286,2330,21,17.714,2700.028,19.155,18.882,43.332,0.391,0.329,0.9,,,,,,,,,,,,,,,,,samples tested,,,,,39237,,,,730,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/04/2021,145670,486,954.571,2348,18,17.714,2709.066,9.038,17.752,43.666,0.335,0.329,0.9,,,,,,,,,,,,,,,,,samples tested,,,,,37611,,,,699,63.89,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/04/2021,146156,486,958.286,2368,20,17.714,2718.104,9.038,17.822,44.038,0.372,0.329,0.89,,,,,,,,,,,,,,,,,samples tested,,,,,35985,,,,669,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/04/2021,147147,991,1043.571,2394,26,19.429,2736.534,18.43,19.408,44.522,0.484,0.361,0.89,,,,,,,,,,1564827,29.102,,6348,0.118,0.164,6.1,samples tested,,,,,34358,,,,639,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/04/2021,148128,981,966.143,2420,26,20.571,2754.778,18.244,17.968,45.005,0.484,0.383,0.87,,,,,,,,,,,,,6263,0.116,0.154,6.5,samples tested,569244,569244,,,32732,1.06,1.06,,609,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/04/2021,149219,1091,879.429,2424,4,18.857,2775.068,20.29,16.355,45.08,0.074,0.351,0.87,,,,,,,,,,,,,6177,0.115,0.142,7,samples tested,,,,,26918,,,,501,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/04/2021,150260,1041,872.286,2443,19,19.143,2794.428,19.36,16.222,45.433,0.353,0.356,0.86,,,,,,,,,,1584731,29.472,,6092,0.113,0.143,7,samples tested,651650,651650,,,29299,1.21,1.21,,545,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,17/04/2021,151287,1027,871.857,2463,20,19,2813.527,19.099,16.214,45.805,0.372,0.353,0.85,,,,,,,,,,,,,6034,0.112,0.144,6.9,samples tested,,,,,28617,,,,532,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,18/04/2021,151653,366,854.714,2481,18,19,2820.334,6.807,15.895,46.14,0.335,0.353,0.85,,,,,,,,,,,,,5976,0.111,0.143,7,samples tested,,,,,27935,,,,520,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,19/04/2021,151894,241,819.714,2501,20,19,2824.815,4.482,15.244,46.512,0.372,0.353,0.84,,,,,,,,,,,,,5918,0.11,0.139,7.2,samples tested,,,,,27253,,,,507,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,20/04/2021,152523,629,768,2519,18,17.857,2836.513,11.698,14.283,46.847,0.335,0.332,0.85,,,,,,,,,,1605847,29.864,,5860,0.109,0.131,7.6,samples tested,,,,,26571,,,,494,62.96,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,21/04/2021,153488,965,765.714,2540,21,17.143,2854.46,17.946,14.24,47.237,0.391,0.319,0.85,,,,,,,,,,,,,5808,0.108,0.132,7.6,samples tested,750471,750471,,,25890,1.4,1.4,,481,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,22/04/2021,154392,904,739,2560,20,19.429,2871.271,16.812,13.743,47.609,0.372,0.361,0.85,,,,,,,,,,,,,5756,0.107,0.128,7.8,samples tested,,,,,22098,,,,411,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,23/04/2021,155165,773,700.714,2583,23,20,2885.647,14.376,13.031,48.037,0.428,0.372,0.85,,,,,,,,,,1624663,30.214,,5705,0.106,0.123,8.1,samples tested,,,,,18305,,,,340,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,24/04/2021,156318,1153,718.714,2603,20,20,2907.09,21.443,13.366,48.409,0.372,0.372,0.85,,,,,,,,,,,,,5929,0.11,0.121,8.2,samples tested,,,,,17576,,,,327,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,25/04/2021,156787,469,733.429,2622,19,20.143,2915.812,8.722,13.64,48.762,0.353,0.375,0.83,,,,,,,,,,,,,6153,0.114,0.119,8.4,samples tested,,,,,16847,,,,313,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,26/04/2021,156981,194,726.714,2643,21,20.286,2919.42,3.608,13.515,49.153,0.391,0.377,0.82,,,,,,,,,,1645209,30.596,,6377,0.119,0.114,8.8,samples tested,,,,,16117,,,,300,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,27/04/2021,157492,511,709.857,2665,22,20.857,2928.923,9.503,13.201,49.562,0.409,0.388,0.81,,,,,,,,,1779,1646988,30.629,0.033,5877,0.109,0.121,8.3,samples tested,,,,,15388,,,,286,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,28/04/2021,158326,834,691.143,2688,23,21.143,2944.433,15.51,12.853,49.989,0.428,0.393,0.79,,,,,,,,,,,,,5812,0.108,0.119,8.4,samples tested,853081,853081,,,14659,1.59,1.59,,273,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,29/04/2021,158821,495,632.714,2707,19,21,2953.639,9.206,11.767,50.343,0.353,0.391,0.78,,,,,,,,,,,,,5747,0.107,0.11,9.1,samples tested,,,,,13301,,,,247,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,30/04/2021,159318,497,593.286,2724,17,20.143,2962.882,9.243,11.034,50.659,0.316,0.375,0.78,,,,,,,,,,1664435,30.954,,5682,0.106,0.104,9.6,samples tested,,,,,11944,,,,222,73.15,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,01/05/2021,160053,735,533.571,2744,20,20.143,2976.551,13.669,9.923,51.031,0.372,0.375,0.78,,,,,,,,,,,,,5092,0.095,0.105,9.5,samples tested,,,,,10587,,,,197,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,02/05/2021,160422,369,519.286,2763,19,20.143,2983.413,6.862,9.657,51.384,0.353,0.375,0.78,,,,,,,,,,,,,4502,0.084,0.115,8.7,samples tested,,,,,9230,,,,172,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,03/05/2021,160559,137,511.143,2781,18,19.714,2985.961,2.548,9.506,51.719,0.335,0.367,0.78,,,,,,,,,,,,,3912,0.073,0.131,7.7,samples tested,,,,,7873,,,,146,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,04/05/2021,160904,345,487.429,2805,24,20,2992.377,6.416,9.065,52.165,0.446,0.372,0.78,,,,,,,,,,1675310,31.156,,4046,0.075,0.12,8.3,samples tested,,,,,6516,,,,121,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,05/05/2021,161393,489,438.143,2825,20,19.571,3001.471,9.094,8.148,52.537,0.372,0.364,0.78,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,06/05/2021,162098,705,468.143,2850,25,20.429,3014.582,13.111,8.706,53.002,0.465,0.38,0.79,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,07/05/2021,162666,568,478.286,2865,15,20.143,3025.145,10.563,8.895,53.281,0.279,0.375,0.79,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,08/05/2021,163238,572,455,2883,18,19.857,3035.783,10.638,8.462,53.616,0.335,0.369,0.78,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,09/05/2021,163554,316,447.429,2895,12,18.857,3041.66,5.877,8.321,53.839,0.223,0.351,0.77,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,10/05/2021,163620,66,437.286,2907,12,18,3042.887,1.227,8.132,54.062,0.223,0.335,0.75,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,65.74,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,11/05/2021,163976,356,438.857,2928,21,17.571,3049.508,6.621,8.162,54.453,0.391,0.327,0.74,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,12/05/2021,164386,410,427.571,2950,22,17.857,3057.133,7.625,7.952,54.862,0.409,0.332,0.72,,,,,,,,,,,,,,,,,,,,,,5159,,,,96,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,13/05/2021,164720,334,374.571,2968,18,16.857,3063.344,6.211,6.966,55.197,0.335,0.313,0.71,,,,,,,,,,,,,,,,,,930460,930460,,,5159,1.73,1.73,,96,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,14/05/2021,165112,392,349.429,2976,8,15.857,3070.634,7.29,6.498,55.346,0.149,0.295,0.7,,,,,,,,,,,,,,,,,,933436,933436,,2976,4847,1.74,1.74,,90,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,15/05/2021,165379,267,305.857,3001,25,16.857,3075.6,4.965,5.688,55.81,0.465,0.313,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
KEN,Africa,Kenya,16/05/2021,165465,86,273,3003,2,15.429,3077.199,1.599,5.077,55.848,0.037,0.287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53771300,87.324,20,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601
